"gene_name","Control_1","Control_2","Control_3","Treatment_1","Treatment_2","Treatment_3"
1372,10.1840157685326,10.3006679683638,11.0294711852339,10.4144361508293,10.2538546736238,10.3702659101277
1373,10.2633415143694,10.375591172741,8.76098765087988,10.5720958347022,11.4186566059117,10.2077005933354
1374,9.7181131407851,9.90207465090506,10.3661430406628,9.84219189646955,10.5545593496452,11.4966487737683
1375,10.5261774071857,11.137888406598,10.731935885824,10.7874161293793,9.20240976140222,9.29233118423265
1376,10.1899994811567,11.71703796913,11.2060745125047,8.78195256627495,9.43635813681607,8.56085648182466
1377,9.92457402907398,9.47349391551127,7.48009930499179,10.6552549238257,9.95322538040075,11.9505644196293
1378,9.20887978191485,10.6766716572773,10.2750062678142,10.5323958014004,11.0173559112901,10.4411529538567
1379,9.96142363009542,10.390119897028,10.7481623944665,10.7636901691752,10.5349053245889,10.1289801067344
1380,10.4212300023296,10.208816767367,11.0168026739462,9.63634066225323,10.7136995518306,10.3469116484766
1381,10.602632076558,9.1368606818495,10.7949939238276,10.7117316761485,9.78434276838108,10.9210975469082
1382,9.48877617235082,10.4126591479894,9.98441209606485,11.5158002122817,9.98943620607912,10.3870164381344
1383,10.9459159783832,10.0121790884812,9.92712167046907,10.8822773397335,9.7457783904099,10.6925967340626
1384,11.5166338114294,8.82467439101142,9.66695567763633,8.57925318851437,10.4713323190982,11.2257956067368
1385,10.9238255980639,10.5306976300034,9.29287463877861,9.73563590178848,11.3923744459774,9.64205119557581
1386,10.7868320335559,11.0602029275697,9.27506188651682,10.9271109194875,9.69101016371941,10.0692577365565
1387,11.7005539793728,10.3921835348987,10.2213832202175,9.52217614077538,7.61653856340897,10.6218327355794
1388,10.55706201796,9.68861127699255,9.83743778002046,10.6723463671609,10.7962059623161,10.747134652283
1389,9.84489314242295,10.5921283187844,10.7697826137033,10.5666214531468,10.4544933655235,10.2722383223155
1390,9.35667375205916,11.4155750735104,5.72200796090662,10.7281706377434,7.65879047911152,11.5598733998813
1391,11.3013771480955,9.3578568808423,8.92421388137467,10.8689958135594,9.26739013969792,11.1113922103687
1392,11.0541884737665,10.9753445006902,10.6997593707454,9.38165464271821,10.59579449697,8.41317135252611
1393,11.3341653220988,7.97444594218767,11.0393946459007,10.6283563978045,9.95745024860554,9.72180214018578
1394,10.3190064202887,9.72672798418628,10.3870192020069,10.6230917950591,10.0500374944026,11.1407004686717
1395,10.3298861933851,9.5345663055407,9.98441209606485,11.2673954226111,9.72940049340908,10.9649877243971
1396,10.7717508697513,9.91361479636982,9.8704293708795,9.9651886505263,10.4544933655235,11.1748609539619
1397,10.256515036349,11.3288190780887,10.3492218145516,10.4376133134647,9.62702372550447,10.0588413175564
1398,9.57178946130885,10.1207077979765,11.0094171007655,9.35649041402478,11.6052179941798,9.3511486927061
1399,12.2489884983138,9.23902836245004,9.32135904837167,8.82234939866586,9.43635813681607,10.1127070133746
1400,10.8607102218732,10.4576934965048,11.0499049675242,9.1474194207438,9.98668280602098,10.4290723401351
1401,9.55147983908866,11.5915564758541,9.43400095923058,9.68936394858617,11.1251826408541,9.56316919067698
1402,10.2914424655077,11.2688768020404,9.47358393024443,10.7952388526773,9.52063237324426,10.43613165427
1403,10.0627315359929,10.8061301668695,8.99937983826614,11.1138465771086,10.0314551561041,10.7209494086401
1404,8.91425588139731,10.6639174565324,10.9155551949266,10.5239463980083,9.89861084288693,10.855663893633
1405,10.0041636373856,10.5502349797186,10.7064184487776,10.8107581764655,9.64285127290517,10.5723464629452
1406,11.1542871135363,10.1231948485863,10.652264728565,10.0156171430635,9.98116018699693,10.3122522542556
1407,8.82782077235566,8.66647012801063,11.0544792634049,10.9483143591661,10.3198762533203,11.0163556515059
1408,10.3535367066371,10.5146855516919,11.2523139141867,10.6621158202071,7.38427994490824,10.3501186729694
1409,10.07312937588,10.2389420347059,10.0275971712654,11.5577921574633,9.83114187740578,10.0377800530317
1410,10.0666395151297,10.9897251981649,9.41785842733906,10.6604036528334,10.6314838944231,10.3639339726756
1411,10.3406845204303,10.2029506145257,9.98029641013458,10.3805177041253,9.86602016857679,11.3214792218047
1412,10.4017691553871,10.845067407082,10.0798214365817,9.30918339532328,10.1894628181252,11.1251851253071
1413,9.29803167216639,9.93500680719563,11.0629360940946,11.6802807701674,8.39253282630083,9.84816248071569
1414,11.3529531702959,10.2684509897956,7.73659936617821,10.4584546852275,8.60149613212473,11.2574518742666
1415,11.0236908706305,10.584026965092,10.074683282824,10.4682742991866,10.1295693506471,10.0588413175564
1416,11.179767114012,11.3180054342038,10.5615216089365,7.83615364268337,10.1370382664284,9.12013129326534
1417,10.0430312200637,11.6418524701124,10.6147038475326,9.57039175904644,9.97422704352031,9.45212398435611
1418,10.8118808440265,9.68356442754057,10.2478734042787,10.1595417336943,9.86302053483361,11.2217163353887
1419,10.6186911620596,9.94909388966211,10.7113926619651,11.1594103396577,10.089068499166,9.39942693032064
1420,9.97950129230179,9.79227284094737,9.59520299670613,9.78519122454125,9.64983036223817,11.9449195121197
1421,12.1211158725908,6.73831569663513,10.8688295691181,7.23262373621769,8.69897850880851,10.3479814490678
1422,9.78289578126871,7.62634201431698,10.6004742096844,10.8344879531514,10.910288350083,10.902287031726
1423,10.8539426534923,10.5108920326437,7.7168926127835,10.0421590600763,10.4811465348321,11.1633612236874
1424,9.85697910670784,10.6943401896101,9.69401606618221,11.4769331650391,10.1966287062718,9.69346250915558
1425,9.35667375205916,9.9518948705357,9.86746112635058,11.9510166940416,10.1966287062718,9.08974646758894
1426,8.88503261607018,11.2410968563861,8.60568318801979,9.55572714844566,11.6230561883668,10.0821733594765
1427,8.66885002995428,6.68482298260169,12.3305594327475,9.68431702730639,8.23420964718284,10.5220502237598
1428,10.230043429285,10.2052999392439,10.7163497821347,11.2487160672627,9.13684806848121,10.2252725744649
1429,9.3778017272255,11.4610092852357,9.3321664733429,8.90279727380046,11.2214148690095,10.307860683121
1430,7.49462286065942,7.24119658081025,10.3890902969129,11.0094442058365,11.1475400712497,11.1431675113375
1431,10.3934959121876,10.6475985502544,10.8909207666235,10.815381602698,9.40987898809299,9.84664939907184
1432,9.33739019488368,10.2896397581622,9.78806128973362,10.4867493896917,9.80637145933804,11.6191145605815
1433,9.67609463009859,8.9392472635071,10.1486754913308,7.93598217998994,11.3501579865678,11.537542934919
1434,10.7923487475311,10.8607998472319,11.112661713672,9.81320275622258,9.18569649066127,9.83753742197456
1435,10.598139307859,10.0622890859329,10.772958228675,10.6466326599369,9.9825428254298,10.3034557010801
1436,8.48234607707144,9.56964084740488,3.91080833730622,12.7057524725591,8.12310165836782,6.95249255256478
1437,10.6701099826768,10.1756547202625,10.3629853936752,9.70439959822219,10.5330194709754,10.8306273144198
1438,10.5440401245449,9.88751839787908,10.4167628772001,10.4245589669944,10.5159349171237,10.6315294891886
1439,10.8250132020997,10.2366469125009,8.77055750049208,11.0667966615656,10.3264240948894,10.3880569157854
1440,9.84792414159884,10.6707337270706,10.6677020591421,10.9483143591661,9.93048132899237,10.0834585836668
1441,9.96282229221303,10.7282244176768,11.1301019549308,9.37540463880381,10.5330194709754,10.1536625475733
1442,8.3257680038476,9.37674324390168,11.8515628955292,11.5369489641858,8.63002787826625,7.26678626237118
1443,10.4888038859824,9.84746651531846,10.6427488285556,9.71598657045089,10.7867407039139,10.6993182589093
1444,10.8659520239682,10.7323027174453,11.0492503110444,8.28661859260007,9.65156986999208,10.462053599239
1445,9.84489314242295,10.4772661672159,9.91567274860905,10.5574510623615,10.4364469997878,10.9740235610065
1446,10.1277687114878,10.0121790884812,10.7713712950192,10.3436501681124,10.7523042391632,10.3350911774417
1447,10.4751480091803,10.4448273501201,10.7105648166287,9.77573182867217,10.2481182136588,10.6679652560578
1448,10.2101604099994,9.69028964298214,11.4237381992129,10.991171383565,9.69944325612194,9.16939135590238
1449,8.69266260715658,11.8721932403687,10.0222692198992,9.91724113525677,7.86525034804955,10.8051485305415
1450,9.66754199544611,10.6310929218061,10.2352648646926,10.6646802669716,10.9168112805051,10.0231199520818
1451,9.75733085142879,11.4546056339675,9.28399577178797,10.2142515219123,10.3231538894423,10.4816813233107
1452,10.2404598161041,10.1840169814473,11.6828713779545,7.9806629481248,10.1579925556559,10.1536625475733
1453,9.91014658329726,11.139117652391,10.6436165089419,10.5793628424415,9.79539917175595,9.89283218234474
1454,10.0808788595489,10.5676864742572,10.847148282595,10.3825962280822,10.6576831814095,9.63855772149996
1455,9.92170006228926,8.20357646180534,9.01824387540728,11.616809013355,10.9969791708372,10.2563725724359
1456,10.7435501969299,9.39332592863312,9.9171088437501,10.3243163537155,11.2067028773235,10.2241077454466
1457,10.2007080060556,9.52707221843495,10.3839069733989,11.6088414942196,10.4079182848178,8.7923876365966
1458,10.2690056707361,11.0998842109689,9.77069003277114,10.8712179102489,9.76036114234875,10.1389038241251
1459,10.2678746174023,10.8540783708486,9.78334438664042,10.5838862019136,10.7490586577772,9.90014445542914
1460,9.96979533011018,10.9635970644703,10.3755747191434,9.78519122454125,10.2001983445535,10.8012485489044
1461,10.9508576578624,9.92648803869128,8.79577063576136,11.1374238804527,10.8993508249127,9.25858730170613
1462,10.4975148869578,10.6681813984769,9.89687221151467,9.75662484700714,9.2719214215351,11.3770325945824
1463,9.43737820522324,10.4994512489475,10.6787493895325,10.6714965873087,10.8697720648222,9.78162247211453
1464,10.3460535210322,10.9033806188904,10.068234743876,9.82700711168865,11.1689492465284,9.37444005426269
1465,9.34384674576189,9.35362610248822,9.95674972048206,11.3456558617769,11.3991194246424,9.12762847082244
1466,10.5782031822872,10.1318659100344,11.3443114298012,10.7338803010269,9.47616886586289,8.91300914207397
1467,10.3200980977376,9.96858747911497,10.6829759368564,10.4770551599189,10.7914810962039,10.0069553214256
1468,10.4534241186897,10.891759179138,9.37041588754031,9.74697558368523,11.0579216422233,10.2159274973685
1469,10.5214396957461,9.80781748689162,8.26545791079084,10.9249733334945,10.7482461201936,10.8183301527701
1470,9.91882035735402,11.5150326792591,9.71728442307917,9.55018924295689,10.5377294903857,10.1791324285062
1471,10.2587941205349,10.9468478818589,10.4656664325368,9.04874107765996,10.2618475833403,10.7855423242841
1472,10.7709527400068,8.10621746179987,10.534644511791,10.0539454124457,11.2697762169308,10.1089254677931
1473,10.07312937588,10.5127900391816,9.07597291156405,10.1583290375976,10.5282940224313,11.248887007706
1474,9.2507128237701,9.95608616915202,10.7918665006968,10.553766520268,10.9728367255039,10.2620589655741
1475,9.67779908728385,10.6698834525357,11.8952024777352,8.98447759373001,10.3565937282629,4.78406513543858
1476,9.68290040524672,10.4288329171168,11.1294827061525,9.97624249215004,10.5489711850886,10.1863276892516
1477,11.0290413284154,9.79539520244803,10.0772546476364,9.94984995484195,11.1031089257591,9.77368218273356
1478,11.2118794328046,10.9468478818589,9.82065459529028,8.74363036335848,9.83420847950075,10.5732615339921
1479,10.2381515553032,10.3181395849476,10.1932126062814,10.3329411677653,10.9454504675601,10.2264364635958
1480,9.78289578126871,9.58956393877086,10.3363993446581,10.9185415052062,10.3619153856335,10.902287031726
1481,11.3545522298927,10.5118413480763,10.4449104394751,8.77879769468962,10.8063903904847,8.68126872903799
1482,10.8911447426093,10.4537468908486,9.35566144767095,10.9904901472238,10.1990094464026,9.87512997206589
1483,10.5119173353562,9.9207807780496,10.8643704422063,9.10018853511402,9.8296061277475,11.1987753607582
1484,10.4897743767525,11.2468098440606,9.58620330148504,10.8741753914692,9.56191701300887,9.68332582317144
1485,10.4089695227771,10.8807783900549,10.6182394326683,9.56307809462413,9.83114187740578,10.6550578712272
1486,9.65548244950284,10.4288329171168,10.400428468661,10.6518122001147,10.4703472150768,10.5823804594967
1487,9.38825074048851,10.188773740051,10.2306524776147,9.95544655419748,10.7772129302457,11.1724475642996
1488,10.0548836686743,9.314979844734,11.7399695679436,10.7882003133968,8.94586953380547,9.43812470099616
1489,10.084738043757,10.9263463499413,10.1177850216193,9.9428235281454,10.6628664200023,10.3818027624761
1490,10.3439083182471,9.71523352398508,11.207835502956,9.73237954834597,11.0374488363201,9.28117074604158
1491,8.95981445964544,10.6613530285635,10.9726018934053,10.9271109194875,9.27643850651681,10.4189272977755
1492,10.5718016512192,11.2249790719015,9.60770895263969,9.60106755085816,10.069685015855,10.5741760249334
1493,9.29136617892886,10.0268645158237,9.82525123040573,11.3933345909066,10.2686635731778,10.6085039602441
1494,9.4553778849073,11.0465111681494,10.4637024886078,9.45856205091032,10.3044813671516,10.8639137827254
1495,10.3862176946287,10.7779982387018,9.60592901377254,10.3763516495657,10.9846135261962,9.70853518597685
1496,10.032413318577,10.6302189508964,10.1140333125242,10.0035120545372,11.0407706162793,10.2124074253346
1497,10.6528844206093,10.491773336809,11.320636041698,8.82541043745557,9.93048132899237,9.97960505780637
1498,8.3257680038476,9.67849985451484,8.87774795561339,10.4113854016577,11.3645445890202,11.2551728771887
1499,9.56074695945747,11.0053127257227,8.72205963356621,10.6142745346455,9.89861084288693,11.1572717122281
1500,10.5449741682011,10.0905238187316,9.4499647734342,10.8660276835584,10.8395741062533,10.0364534567515
1501,10.097527924427,10.9206391018701,10.4832226319145,10.4515409647633,10.5665932833668,9.32964319600174
1502,10.1622665108578,10.2962667969075,10.8433769720154,9.78833061919794,10.1081949484886,10.8136915566557
1503,8.98206482557167,9.08675565783144,11.677374242479,9.50128171665853,10.7261327997662,10.3209954887608
1504,9.31784523132953,10.3148797357782,9.82830753502604,11.2685197688815,10.6893537648331,10.0757300043752
1505,9.05734256241591,9.28196398304757,9.26607229641125,10.7452322753594,11.8292046515797,9.82529787139323
1506,11.1120551418142,10.777208911063,10.7903002429283,8.9540378004202,9.0914228787991,10.2722383223155
1507,10.2780223109927,9.894814887824,10.5476821965622,10.5657070330073,10.4524993266797,10.4630413542412
1508,12.5005527246807,11.0346710502168,3.49023065076089,4.08267841278862,5.26983295724657,5.344059271782
1509,10.4849153804715,9.19003641864914,10.399401400507,10.9476125759767,9.44641433581846,10.945331538415
1510,8.41029541429604,11.019399204011,10.6812868036363,10.1001506834342,11.2220002394068,8.84185432060252
1511,9.23690291155162,10.6647712537938,10.7626118168557,9.8616960863608,11.3171168118294,9.13011889014523
1512,10.9423758144888,10.8291614999743,9.44599035829262,10.3221520683372,9.45241456289788,10.5860119501609
1513,10.8001933495875,9.54573491475434,10.6762075043359,8.22763782156977,11.6727173812388,8.153753413942
1514,10.0350751307335,10.4146908142901,9.68898076902692,10.0720904206483,11.3986016982631,9.95453839296665
1515,7.53293052823748,12.1054565845904,9.68054934067496,11.0241639207492,7.23372277914692,8.36320069129219
1516,11.0403455870362,11.4815058604009,9.70735820378218,9.60641383324736,9.67056724167696,9.22403466888142
1517,10.9627888720592,10.1587833398562,10.1486754913308,10.3014277598452,10.3650989817258,10.1634184637833
1518,9.61868666685858,11.1249176892856,11.2224274236892,9.61174036854346,8.60868223028123,10.4580958016847
1519,10.6310591233873,9.80161971908458,10.6084956452578,9.86318554026174,11.0180302038709,9.90451409043629
1520,9.87343365202619,10.6205701609328,10.272764587788,9.62057443912745,9.88536718210445,11.2956539346714
1521,10.5945349909369,10.6613530285635,10.9433038403985,10.0539454124457,8.89094771533673,10.3628759422249
1522,10.6675392246293,8.43763476751851,11.207835502956,10.1051944150383,9.92185898577699,10.6218327355794
1523,10.4731865735078,10.4927353136731,9.68054934067496,11.0114603056,9.85549404244425,10.3522527349793
1524,9.39448399408385,9.69364052653197,11.3260510311839,8.50481029392527,11.5106452351072,9.32312849625572
1525,10.8079955241282,11.6543721216427,8.14790116970649,9.72420635115071,10.2538546736238,9.25858730170613
1526,5.67062321398173,10.8726723543905,6.14367532553498,9.79302693501961,9.19527064378247,12.1372462745729
1527,11.4048081760595,10.1923310428937,9.70735820378218,10.6967747180932,9.64983036223817,9.64030551638437
1528,10.3266308690859,9.43196191680684,10.9601183727814,9.63285192291244,10.9333482138507,10.3012481553206
1529,11.0993949856163,10.8563223444948,10.7039248953819,7.57691773255897,9.60923139320491,10.3264332204399
1530,9.03623280204178,9.94206754687515,11.7244709989184,9.42062103585385,10.7946327257976,9.25174270618238
1531,10.1524938995498,10.3235563491451,11.176403709766,9.96241190246249,10.4212339591548,9.74959559871923
1532,10.2346822234614,10.9062714091732,10.3104073091545,10.0950892530969,10.1370382664284,10.3984206219322
1533,9.85697910670784,10.2951644026163,10.6261629577378,10.9608884256537,9.5656122078345,10.4913959354994
1534,11.8621577859729,10.7396147272939,7.62822188601598,9.49168323458238,9.1760583279347,10.0150602814873
1535,10.3168205836819,11.0744086491643,10.0811031201889,9.93292866695931,8.4456794101134,11.0436822560422
1536,9.98226246992988,9.91935042717253,9.86597471016759,10.3275567052663,10.3351085699689,11.2710507653514
1537,10.9338438066089,9.90062561869499,8.11819793728019,10.1871559980964,11.4619190651722,9.62626348406509
1538,9.91737834590859,9.70530768303218,10.9496322792472,10.7051032772859,9.86452113153185,10.6156279631243
1539,7.44725802222059,9.8216658453868,11.4110551802585,9.56307809462413,11.6155018894128,7.9931694251337
1540,9.54402302379014,9.42391361141986,11.0033461079468,10.8435698873585,10.8349893917812,9.63680780578607
1541,8.87019570704553,10.0479617159434,8.41132821314652,10.2095756695297,11.437428753727,11.0574808752948
1542,10.0364041969835,10.7913511478595,10.4577945625113,10.1919049743958,10.7595802086303,9.65421213808927
1543,9.85547388823737,10.1453874136995,10.5015252581618,10.5407960017013,10.5349053245889,10.5058462766984
1544,10.3352954613682,10.1244367676333,10.532772328784,10.3532207601305,10.1258203394701,10.6619561789676
1545,10.0783003217397,10.6170454470279,10.8043357174993,10.1847756338127,10.1665330883624,10.2006114214169
1546,9.60799880890055,10.5520819530094,7.63524082749803,11.108833450832,9.90445810401595,11.1560507192934
1547,11.9873396198245,10.1660381085681,9.8644867604975,9.73400864413958,9.39956380485312,8.05747572243613
1548,9.90287837750867,10.7740472744797,11.371799542117,9.84972475450432,9.80793213684739,9.53901273621608
1549,10.9585891139096,8.84592096519863,10.6111595756207,10.4103670497922,9.5225348131692,10.8267956999792
1550,8.5322279877885,9.19240751082381,10.4607515501077,10.7436160237897,11.4539678517013,10.0284681539586
1551,10.0821664019001,10.866748314605,9.71893217099079,10.8360055849756,9.31646778575001,10.6909114479084
1552,11.0859811517043,9.77655882469879,8.95810583221106,10.7379448401594,10.3405099351584,10.4199450187701
1553,10.4653140512165,10.7858678516005,9.74988691184462,10.1485905887757,10.5489711850886,10.2767395246078
1554,10.1935778300114,10.5184691207901,10.1339306019271,10.2903994457802,10.6740332853685,10.3056598735819
1555,10.147582652038,11.3660409948129,10.7146993007169,9.52782246531168,10.0220734336319,9.38906830294917
1556,11.1791656481083,9.44990801813453,9.89832713935247,11.0154840720449,10.3555270367863,9.12263468737719
1557,10.4202122664647,8.84893077730497,10.0048161874809,11.8102643806856,10.0447526384652,8.59732865823123
1558,10.3471249272598,10.0905238187316,10.7055877431367,10.1412433600622,8.7807702343146,11.1425511460811
1559,11.2936181429796,8.94488426223509,9.31265439976221,9.9665750224732,11.2061112654707,9.81759506790294
1560,9.72966221706336,10.2729377220378,9.37669329114954,11.6752028031107,8.81533810978038,10.4471555318252
1561,9.7181131407851,10.2480861784975,10.3555905582843,7.32243159213489,10.7506823612318,11.3617556160412
1562,10.1401842835113,10.8704536893413,10.5743196907486,9.38994606098416,10.089068499166,10.6324077886608
1563,11.0853392760578,10.0968644480175,10.564273629714,7.15647147429919,10.6358836191778,10.412805846954
1564,10.8911447426093,11.445691850725,10.1215269977592,7.83005953837513,10.3264240948894,9.08204912090017
1565,9.81422756889905,11.4541118660443,11.0301348771995,10.6917544038696,8.22019481939496,6.37111732081821
1566,9.13385998860364,10.4318454132674,10.2003070058705,10.0075583826856,11.6572187965715,8.89847217212544
1567,10.4712224671736,11.0120377296994,10.4754462434235,9.49936712472942,10.1469370382723,10.0731445812945
1568,10.9195106906001,11.0536992462463,10.7697826137033,9.26253100437225,8.50465954806679,10.0324663314418
1569,11.033041189149,9.11952133312766,9.45392826408919,10.7026097545065,10.1157750749193,10.7406327666694
1570,7.86842230503818,9.0401219699386,10.9177087589708,11.5950156548679,10.2272759850499,9.70853518597685
1571,10.1389475243212,10.2158248043417,10.5651898044949,7.72886155579635,11.118910254171,10.6165159948435
1572,8.9985300374313,10.8390286752063,9.93139169402609,11.1392689381603,10.6481319349488,9.32530333515769
1573,10.602632076558,7.66794316501464,10.8561594045642,9.53157443647386,11.1332961837841,10.271110823618
1574,10.0795901668481,10.1031773263824,11.468985015584,10.9099208819801,7.79126458822492,9.34258494707655
1575,10.7820865717402,9.21590638275871,10.7080784263415,10.7967983197232,10.2423588493044,9.65421213808927
1576,11.0974863429754,10.491773336809,9.27057409797965,10.3616749705318,10.3044813671516,9.95874654023277
1577,10.8234744093588,10.2929570833159,9.82983326201242,10.1680021781201,10.1345529225533,10.6156279631243
1578,9.59181701687384,10.2274297299468,7.44854312671498,9.3920114870617,11.6850823865918,10.7406327666694
1579,11.2235937991869,8.42961177632011,10.9234359283911,10.2419927332607,9.95322538040075,9.85269222465725
1580,9.85848275590313,10.1367974986718,10.9573295255639,10.1014132707501,11.0051644376755,9.23564446891517
1581,10.1768023926515,9.58235098509135,7.93151373017721,9.82088814873812,11.3855977834679,11.0102872089425
1582,10.5393608127245,10.4237980673521,10.4329143892565,10.1350919510691,10.2911537022212,10.1970537269796
1583,10.5496353360237,10.5194134644953,10.2490141888465,9.69104233840848,10.3132985534176,10.5631636839439
1584,9.8157764322474,10.4576934965048,10.9503337284893,10.1485905887757,10.3000524804314,10.1051339820276
1585,9.07297444255341,10.4830865542834,9.81758201272653,10.1942736121548,11.5428632756868,9.5723534403338
1586,9.64854573077395,10.6214499953843,10.772958228675,9.94141412584281,10.1530894506217,10.577828202326
1587,10.8357390352768,10.2628228775031,9.60592901377254,10.1301518654423,10.1494011531772,10.7209494086401
1588,10.2553741424686,9.12449675144108,10.2318069578083,10.0276214835438,11.437428753727,9.94608508508958
1589,10.1792108616308,7.25949649237138,10.7618128568885,10.3069104584933,7.40927710980319,11.6789971155721
1590,10.7820865717402,10.7371815064297,10.4359227673226,10.448567767733,9.5656122078345,9.55021217285954
1591,10.4897743767525,8.96998141872047,10.7594133185592,10.8910642404781,10.4624420702989,9.59054830267098
1592,8.3430752791469,6.08039313751424,10.5651898044949,12.1333251414126,7.17655145429938,10.2159274973685
1593,10.8845187798309,10.8337239687262,10.0500239342062,9.54277213046002,9.99629679787189,10.239177642385
1594,10.4263079387081,9.54943864442651,10.8380805186649,9.63634066225323,10.2561428851063,10.7965546107267
1595,8.80303501160614,9.02157122708968,11.8189049814888,8.9953891289595,10.3318580159034,10.4189272977755
1596,11.3079946705316,9.88751839787908,8.55488921736102,9.22130539698882,11.3011392963395,9.61741727019834
1597,9.49459051911841,10.9348651081439,10.6120464603189,10.3648325685996,9.68592653618437,10.4035746860393
1598,9.55704725467791,9.79539520244803,10.4832226319145,11.4188760819083,10.2446653552784,9.48362100282399
1599,10.1127275686704,10.5758798568547,9.96926348410345,10.2770531972198,10.5656711519105,10.4046032926723
1600,10.0937028541545,11.1105765629873,9.67376852579105,10.5230045130914,9.61993311284278,10.4097353524353
1601,10.098800697015,9.59495007640603,10.6668487499183,10.8450779997832,10.7756188319622,9.34687317789883
1602,9.0201950839989,10.484054339659,9.62186992320986,11.1484589955015,9.22361741492881,11.0522398093054
1603,11.6230674448346,9.10197087550092,9.35566144767095,8.52754999296377,10.5273470723181,10.5950508807853
1604,10.3460535210322,9.28641002577127,10.2750062678142,10.3372343130828,11.0105955940887,10.2506636738033
1605,10.6735305490849,9.75587124114703,10.6279178463171,10.1692067722298,9.91752840717805,10.5823804594967
1606,9.66582536506756,8.800002673053,11.1381280930363,10.5611262173176,8.4496874827715,11.1975890089245
1607,10.797060625881,9.81090641165706,10.3374722480378,10.2223979674907,9.7890916095655,10.7101743780644
1608,9.8599848390929,9.00277861190386,10.8501582484674,9.89702519118593,11.1176524975698,10.3034557010801
1609,10.7006069576079,10.8946733278685,9.4910478263276,9.93717763661726,10.2354171195232,10.2823463468605
1610,10.9487418676916,9.56232729584313,10.615588556537,9.86912802160423,10.2629858206216,10.294605174834
1611,9.98088254185722,10.4830865542834,11.0188103761806,10.4113854016577,9.81260406185776,9.86470244741985
1612,10.4897743767525,10.6884746909828,10.4890275354178,10.2792861649769,10.2561428851063,9.48751019269491
1613,10.5945349909369,10.1720560000378,9.99804684483937,10.1788074803042,10.1726026563185,10.7118373226154
1614,8.59856125631979,10.4136753388234,10.881389420757,11.0128028084899,8.49305521784954,10.6739494057044
1615,10.2496560979805,10.1756547202625,11.0294711852339,10.1571153210814,10.0864990355917,9.98236354069011
1616,10.2847479952501,10.1119691945341,9.92283896777488,11.273008411583,10.3965543672873,9.1176235441038
1617,9.72307407394312,9.1828996530205,11.6088327129392,9.46838279647858,10.7111999911076,9.59235522618027
1618,9.99325462283449,10.0268645158237,9.07597291156405,9.27377641242457,10.2120337390463,11.6908496644371
1619,10.4293461423902,10.7043401748871,9.35989243070383,9.96102152119851,10.6697485609686,10.422993880666
1620,10.4171547434701,9.58956393877086,10.6770552971623,11.1822603899717,8.51998793333259,10.2575116458161
1621,9.62400103778587,11.0200665699711,10.1753224325296,10.2781701131856,9.45838992537588,10.7503746386442
1622,9.84489314242295,10.6724327741059,9.99396993676806,10.1571153210814,10.6757436180197,10.3890966434751
1623,11.0410077929201,10.9163437992073,10.6685548639101,8.17096068790176,9.21893149046541,10.1450716546149
1624,10.0601203217623,10.818459286418,11.4792280938053,9.35013013059615,9.20951369980947,9.45808231969753
1625,11.5332022463335,10.5325697721598,9.13147868489301,8.66036032839271,9.66196308326032,10.5211020723975
1626,10.6649638770954,10.4237980673521,9.4716303767064,10.8375216218958,10.1858664798146,9.93473638291905
1627,10.0821664019001,10.7629266576986,10.2850509388686,9.9428235281454,10.8838976207977,9.52961296772969
1628,8.81237970645805,10.5813163716734,11.0557835454386,9.99945434298577,11.0105955940887,8.90430456858884
1629,9.87788886528612,10.7117949332515,9.9761689465519,9.74697558368523,10.4986455946633,10.7704613329594
1630,10.2265545173796,10.2818695346841,9.88224163646384,10.7175066459621,10.3110993044174,10.3807577622346
1631,10.2576550285631,9.37047523662644,10.5053490287646,10.5417263449093,10.9153642871806,9.83906008821629
1632,11.1555107062932,8.42558345138515,9.28399577178797,10.0289491527995,11.3485505829666,9.60672968222114
1633,10.6336956610369,10.009492871926,10.7294860900019,10.3563968983894,9.65850699460446,10.2620589655741
1634,10.0588129397939,9.58235098509135,10.9212909034772,10.886677480271,9.59483776459033,10.254091723612
1635,9.33523157019615,10.9753445006902,11.8061745374049,7.71569485476574,9.19765427998021,9.24716152282836
1636,10.6354506795046,11.00193843086,9.49874218114617,9.94984995484195,9.3702824175013,10.675654613125
1637,11.265561696323,10.2262734298354,10.1498974553728,8.48170571592834,8.91722438151935,10.9802461502523
1638,10.3747057793971,11.1372733906924,10.8418656828652,10.1014132707501,7.36736901789192,9.90305901587176
1639,8.86121967840377,9.90496835522907,10.1572075797641,11.5582519363355,10.7474331246851,8.40907275122429
1640,9.09610893397278,10.3072446488875,9.84198131890513,11.2059283722613,10.7490586577772,9.68502022641493
1641,10.1561663922733,10.1768523012105,10.3267071333757,10.0262925910644,10.5349053245889,10.5832891895861
1642,10.5299564048384,7.81709312807677,11.0975432667642,10.562043544916,10.3944785475766,9.78951928482185
1643,9.98088254185722,9.98372115890582,9.38916669977372,10.2848535079825,9.81726090175247,11.44958698166
1644,10.5157338258709,10.9327401299966,10.1872738352671,10.1301518654423,10.2296067158702,9.50104034163812
1645,10.8823033452365,10.6859535866284,10.3619313067664,9.79458898142144,9.7441489449974,10.0123636854023
1646,10.9780842192759,10.2896397581622,9.8866464133281,9.92439299061,10.7327203073363,9.54275555442585
